wave	wave_name	coq_code	issue_date	batch	pp_batch	strain	version	supersedes_qccoa	supersedes_coq	tranche	spec_code	param_no	parameter	criterion	state	value	source	cert_code	route
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7.37 %	UKIM_CNP	ППК26003	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	9,5 x 10^2 CFU/g	IJZ	4/0007/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1,2 x 10^3 CFU/g	IJZ	4/0007/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	4/0007/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	4/0007/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	4/0007/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	10c	Ochratoxin A	≤ 20 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0001	2026-01-21	CJ082501_2	P060032	Cap Junky	1	QCCoA 001 v.02		T1	QCSP_001_CJ-IV_v.01	12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	4	Assay — Total Δ9-THC	23.40 - 28.59 %	OUTSOURCED	25.73 %	UKIM_CNP	ППК26009	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.11 %	UKIM_CNP	ППК26009	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	6.91 %	UKIM_CNP	ППК26009	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	< 1 x 10² CFU/g	IJZ	5/0008/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	5/0008/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10² и > 10 CFU/g	IJZ	5/0008/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	5/0008/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	5/0008/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	10c	Ochratoxin A	≤ 20 µg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0002	2026-01-21	GP092501	P060092	Grape Pie	1	QCCoA 001 v.02		T2	QCSP_001_GP-II_v.01	12	Pesticide Residues	≤ LOQ per 2.8.13	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	4	Assay — Total Δ9-THC	25.20 - 30.79 %	OUTSOURCED	24.96 %	UKIM_CNP	ППК26002	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.09 %	UKIM_CNP	ППК26002	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7.21 %	UKIM_CNP	ППК26002	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	1,5 x 10^2 CFU/g	IJZ	8/0011/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	1,3 x 10^2 CFU/g	IJZ	8/0011/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	8/0011/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	8/0011/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	8/0011/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	81/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,075	IJZ	81/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	н.д.	IJZ	81/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	н.д.	IJZ	81/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	н.д.	IJZ	81/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0003	2026-02-02	CJ082501_1	P060022	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-I_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 26 compounds)	IJZ	81/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	4	Assay — Total Δ9-THC	23.40 - 28.59 %	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	8	Loss on Drying	≤ 12.0 %	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	9a	TAMC	≤ 10^5 CFU/g	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	9b	TYMC	≤ 10^4 CFU/g	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	9d	Salmonella	Absence / 25 g	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	9e	Escherichia coli	Absence / 1 g	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	86/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,04	IJZ	86/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	н.д.	IJZ	86/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	н.д.	IJZ	86/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	0,004	IJZ	86/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0004	2026-02-02	CJ092501	P060072	Cap Junky	1	QCCoA 001 v.02		T2	QCSP_001_CJ-II_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 29 compounds)	IJZ	86/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	2	Identification B	Conforms to monograph	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	3	Identification C	Conforms to monograph	MISSING				iCoA?
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	4	Assay — Total Δ9-THC	10.80 - 13.19 %	HELD				ruling
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	5	Assay — Total CBD	≤ 1.0 %, w/w	OUTSOURCED	0.05 %	UKIM_CNP	ППК26004	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	6	Total CBN	≤ 1.0 %, w/w	MISSING				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	7	Foreign Matter	≤ 2.0 % / 25–50 g	MISSING				iCoA
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	8	Loss on Drying	≤ 12.0 %	OUTSOURCED	7.97 %	UKIM_CNP	ППК26004	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	9a	TAMC	≤ 10^5 CFU/g	OUTSOURCED	2 x 10^3 CFU/g	IJZ	6/0009/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	9b	TYMC	≤ 10^4 CFU/g	OUTSOURCED	2,2 x 10^3 CFU/g	IJZ	6/0009/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	9c	Bile-tolerant gram-neg.	≤ 10^4 CFU/g	OUTSOURCED	< 10 CFU/g	IJZ	6/0009/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	9d	Salmonella	Absence / 25 g	OUTSOURCED	Одговара	IJZ	6/0009/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	9e	Escherichia coli	Absence / 1 g	OUTSOURCED	Одговара	IJZ	6/0009/26	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	10a	Aflatoxin B1	≤ 2 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	10b	Aflatoxins ∑ (B1+B2+G1+G2)	≤ 4 µg/kg	OUTSOURCED	< 2	IJZ	83/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	10c	Ochratoxin A	≤ 20 µg/kg	NOT TESTED				OUTSOURCE
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	11a	Lead (Pb)	≤ 0.5 mg/kg	OUTSOURCED	0,03	IJZ	83/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	11b	Cadmium (Cd)	≤ 0.3 mg/kg	OUTSOURCED	Н.д.	IJZ	83/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	11c	Arsenic (As)	≤ 0.2 mg/kg	OUTSOURCED	Н.д.	IJZ	83/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	11d	Mercury (Hg)	≤ 0.1 mg/kg	OUTSOURCED	Н.д.	IJZ	83/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0005	2026-02-02	PM092501	P060062	Permanent Marker	1	QCCoA 001 v.02		T1	QCSP_001_PM-I_v.01	12	Pesticide Residues	≤ LOQ per МКС EN 15662	OUTSOURCED	≤ LOQ (all 28 compounds)	IJZ	83/2026	
1	Supersede QCCoA 001 / 001 v.02	CoQ-PP-2026-0006	2026-02-02	SJ092501	P060082	Sleepy Joe	1	QCCoA 001 v.02		T2	QCSP_001_SJ-I_v.01	1	Identification A, Appearance	Conforms to monograph	MISSING				iCoA
