#	Production	Batch	P-Number	Strain	Spec document	Grade (v.02)	Product code	№	Specification parameter	Result	Unit	eCoA code	Issued	Lab	eCoA scan	Source parameter (as printed)
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.1	Heavy Metals — Lead (Pb)	N.D.	mg/kg	3176/2025	26.06.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Lead
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.1	Heavy Metals — Lead (Pb)	N.D.	mg/kg	2471/2025	30.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Lead
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.2	Heavy Metals — Cadmium (Cd)	N.D.	mg/kg	3176/2025	26.06.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Cadmium
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.2	Heavy Metals — Cadmium (Cd)	N.D.	mg/kg	2471/2025	30.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Cadmium
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.3	Heavy Metals — Arsenic (As)	0.047	mg/kg	3176/2025	26.06.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Arsenic
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.3	Heavy Metals — Arsenic (As)	N.D.	mg/kg	2471/2025	30.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Arsenic
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.4	Heavy Metals — Mercury (Hg)	N.D.	mg/kg	3176/2025	26.06.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	Mercury
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	11.4	Heavy Metals — Mercury (Hg)	N.D.	mg/kg	2471/2025	30.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	Mercury
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	12	Pesticide Residues — multi-residue panel	ND / <LOQ — no analyte detected (13 analytes)	—	3176/2025	26.06.2025	IPH	https://drive.google.com/file/d/1F7HmOn5tMa1wzgElS78_4Wi3B2wLs468/view	multi-residue screen, per analyte
2	2024-08	GP0824_02	P050022	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	12	Pesticide Residues — multi-residue panel	ND / <LOQ — no analyte detected (13 analytes)	—	2471/2025	30.05.2025	IPH	https://drive.google.com/file/d/1ZyghF4WvmezDzjbWQXcbvTkfc6dmHTJl/view	multi-residue screen, per analyte
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	1	Macroscopic Identification (Test A)	Missing / not tested	—	—	—	—		—
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	2	Microscopic Identification (Test B)	Missing / not tested	—	—	—	—		—
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	3	HPTLC / Chromatographic Identification (Test C)	Missing / not tested	—	—	—	—		—
3	2024-08	GP0824_03	P050072	Grape Pie	QCSP 001_GP_v.02	Grade II	GP_THC24:CBD1	4	Assay — Total Δ⁹-THC	25.45	%	ППК25175	10.07.2025	UKIM	https://drive.google.com/file/d/143EB2FA6gk-btkoAess_XHy8URb5KfrV/view	Total Delta-9-THC (THC + THCA x 0.877)
